"","gene","module"
"1","Smic_CassKB8.gene105.mRNA1_Sym","cyan"
"2","Smic_CassKB8.gene10669.mRNA1_Sym","cyan"
"3","Smic_CassKB8.gene10904.mRNA1_Sym","cyan"
"4","Smic_CassKB8.gene11367.mRNA1_Sym","cyan"
"5","Smic_CassKB8.gene11401.mRNA1_Sym","cyan"
"6","Smic_CassKB8.gene11435.mRNA1_Sym","cyan"
"7","Smic_CassKB8.gene11459.mRNA1_Sym","cyan"
"8","Smic_CassKB8.gene11610.mRNA1_Sym","cyan"
"9","Smic_CassKB8.gene11797.mRNA1_Sym","cyan"
"10","Smic_CassKB8.gene11858.mRNA1_Sym","cyan"
"11","Smic_CassKB8.gene11897.mRNA1_Sym","cyan"
"12","Smic_CassKB8.gene11995.mRNA1_Sym","cyan"
"13","Smic_CassKB8.gene12078.mRNA1_Sym","cyan"
"14","Smic_CassKB8.gene12276.mRNA1_Sym","cyan"
"15","Smic_CassKB8.gene1264.mRNA1_Sym","cyan"
"16","Smic_CassKB8.gene1279.mRNA1_Sym","cyan"
"17","Smic_CassKB8.gene1300.mRNA1_Sym","cyan"
"18","Smic_CassKB8.gene1352.mRNA1_Sym","cyan"
"19","Smic_CassKB8.gene13678.mRNA1_Sym","cyan"
"20","Smic_CassKB8.gene13761.mRNA1_Sym","cyan"
"21","Smic_CassKB8.gene13884.mRNA1_Sym","cyan"
"22","Smic_CassKB8.gene13976.mRNA1_Sym","cyan"
"23","Smic_CassKB8.gene14122.mRNA1_Sym","cyan"
"24","Smic_CassKB8.gene14153.mRNA1_Sym","cyan"
"25","Smic_CassKB8.gene14187.mRNA1_Sym","cyan"
"26","Smic_CassKB8.gene14372.mRNA1_Sym","cyan"
"27","Smic_CassKB8.gene1456.mRNA1_Sym","cyan"
"28","Smic_CassKB8.gene14799.mRNA1_Sym","cyan"
"29","Smic_CassKB8.gene14817.mRNA1_Sym","cyan"
"30","Smic_CassKB8.gene14936.mRNA1_Sym","cyan"
"31","Smic_CassKB8.gene1503.mRNA1_Sym","cyan"
"32","Smic_CassKB8.gene15048.mRNA1_Sym","cyan"
"33","Smic_CassKB8.gene15345.mRNA1_Sym","cyan"
"34","Smic_CassKB8.gene1605.mRNA1_Sym","cyan"
"35","Smic_CassKB8.gene16515.mRNA1_Sym","cyan"
"36","Smic_CassKB8.gene16567.mRNA1_Sym","cyan"
"37","Smic_CassKB8.gene17207.mRNA1_Sym","cyan"
"38","Smic_CassKB8.gene17533.mRNA1_Sym","cyan"
"39","Smic_CassKB8.gene17866.mRNA1_Sym","cyan"
"40","Smic_CassKB8.gene17990.mRNA1_Sym","cyan"
"41","Smic_CassKB8.gene18106.mRNA1_Sym","cyan"
"42","Smic_CassKB8.gene18205.mRNA1_Sym","cyan"
"43","Smic_CassKB8.gene18601.mRNA1_Sym","cyan"
"44","Smic_CassKB8.gene18841.mRNA1_Sym","cyan"
"45","Smic_CassKB8.gene19186.mRNA1_Sym","cyan"
"46","Smic_CassKB8.gene20112.mRNA1_Sym","cyan"
"47","Smic_CassKB8.gene20625.mRNA1_Sym","cyan"
"48","Smic_CassKB8.gene20780.mRNA1_Sym","cyan"
"49","Smic_CassKB8.gene21129.mRNA1_Sym","cyan"
"50","Smic_CassKB8.gene21248.mRNA1_Sym","cyan"
"51","Smic_CassKB8.gene2126.mRNA1_Sym","cyan"
"52","Smic_CassKB8.gene2150.mRNA1_Sym","cyan"
"53","Smic_CassKB8.gene21570.mRNA1_Sym","cyan"
"54","Smic_CassKB8.gene21866.mRNA1_Sym","cyan"
"55","Smic_CassKB8.gene21942.mRNA1_Sym","cyan"
"56","Smic_CassKB8.gene22067.mRNA1_Sym","cyan"
"57","Smic_CassKB8.gene22211.mRNA1_Sym","cyan"
"58","Smic_CassKB8.gene22540.mRNA1_Sym","cyan"
"59","Smic_CassKB8.gene22794.mRNA1_Sym","cyan"
"60","Smic_CassKB8.gene2305.mRNA1_Sym","cyan"
"61","Smic_CassKB8.gene23944.mRNA1_Sym","cyan"
"62","Smic_CassKB8.gene24016.mRNA1_Sym","cyan"
"63","Smic_CassKB8.gene24053.mRNA1_Sym","cyan"
"64","Smic_CassKB8.gene24114.mRNA1_Sym","cyan"
"65","Smic_CassKB8.gene24202.mRNA1_Sym","cyan"
"66","Smic_CassKB8.gene24287.mRNA1_Sym","cyan"
"67","Smic_CassKB8.gene24655.mRNA1_Sym","cyan"
"68","Smic_CassKB8.gene24770.mRNA1_Sym","cyan"
"69","Smic_CassKB8.gene24819.mRNA1_Sym","cyan"
"70","Smic_CassKB8.gene25308.mRNA1_Sym","cyan"
"71","Smic_CassKB8.gene2580.mRNA1_Sym","cyan"
"72","Smic_CassKB8.gene2644.mRNA1_Sym","cyan"
"73","Smic_CassKB8.gene2648.mRNA1_Sym","cyan"
"74","Smic_CassKB8.gene2649.mRNA1_Sym","cyan"
"75","Smic_CassKB8.gene26816.mRNA1_Sym","cyan"
"76","Smic_CassKB8.gene26866.mRNA1_Sym","cyan"
"77","Smic_CassKB8.gene2704.mRNA1_Sym","cyan"
"78","Smic_CassKB8.gene27196.mRNA1_Sym","cyan"
"79","Smic_CassKB8.gene27824.mRNA1_Sym","cyan"
"80","Smic_CassKB8.gene28338.mRNA1_Sym","cyan"
"81","Smic_CassKB8.gene28505.mRNA1_Sym","cyan"
"82","Smic_CassKB8.gene29396.mRNA1_Sym","cyan"
"83","Smic_CassKB8.gene29425.mRNA1_Sym","cyan"
"84","Smic_CassKB8.gene29985.mRNA1_Sym","cyan"
"85","Smic_CassKB8.gene30589.mRNA1_Sym","cyan"
"86","Smic_CassKB8.gene30596.mRNA1_Sym","cyan"
"87","Smic_CassKB8.gene30670.mRNA1_Sym","cyan"
"88","Smic_CassKB8.gene31954.mRNA1_Sym","cyan"
"89","Smic_CassKB8.gene32359.mRNA1_Sym","cyan"
"90","Smic_CassKB8.gene34106.mRNA1_Sym","cyan"
"91","Smic_CassKB8.gene345.mRNA1_Sym","cyan"
"92","Smic_CassKB8.gene35018.mRNA1_Sym","cyan"
"93","Smic_CassKB8.gene3535.mRNA1_Sym","cyan"
"94","Smic_CassKB8.gene35487.mRNA1_Sym","cyan"
"95","Smic_CassKB8.gene3739.mRNA1_Sym","cyan"
"96","Smic_CassKB8.gene37910.mRNA1_Sym","cyan"
"97","Smic_CassKB8.gene38791.mRNA1_Sym","cyan"
"98","Smic_CassKB8.gene39004.mRNA1_Sym","cyan"
"99","Smic_CassKB8.gene39622.mRNA1_Sym","cyan"
"100","Smic_CassKB8.gene3983.mRNA1_Sym","cyan"
"101","Smic_CassKB8.gene40330.mRNA1_Sym","cyan"
"102","Smic_CassKB8.gene4139.mRNA1_Sym","cyan"
"103","Smic_CassKB8.gene41515.mRNA1_Sym","cyan"
"104","Smic_CassKB8.gene4169.mRNA1_Sym","cyan"
"105","Smic_CassKB8.gene4308.mRNA1_Sym","cyan"
"106","Smic_CassKB8.gene455.mRNA1_Sym","cyan"
"107","Smic_CassKB8.gene4670.mRNA1_Sym","cyan"
"108","Smic_CassKB8.gene4692.mRNA1_Sym","cyan"
"109","Smic_CassKB8.gene4713.mRNA1_Sym","cyan"
"110","Smic_CassKB8.gene4836.mRNA1_Sym","cyan"
"111","Smic_CassKB8.gene4984.mRNA1_Sym","cyan"
"112","Smic_CassKB8.gene5414.mRNA1_Sym","cyan"
"113","Smic_CassKB8.gene5428.mRNA1_Sym","cyan"
"114","Smic_CassKB8.gene5647.mRNA1_Sym","cyan"
"115","Smic_CassKB8.gene5651.mRNA1_Sym","cyan"
"116","Smic_CassKB8.gene5767.mRNA1_Sym","cyan"
"117","Smic_CassKB8.gene5849.mRNA1_Sym","cyan"
"118","Smic_CassKB8.gene6491.mRNA1_Sym","cyan"
"119","Smic_CassKB8.gene6714.mRNA1_Sym","cyan"
"120","Smic_CassKB8.gene7057.mRNA1_Sym","cyan"
"121","Smic_CassKB8.gene7058.mRNA1_Sym","cyan"
"122","Smic_CassKB8.gene7305.mRNA1_Sym","cyan"
"123","Smic_CassKB8.gene8595.mRNA1_Sym","cyan"
"124","Smic_CassKB8.gene8617.mRNA1_Sym","cyan"
"125","Smic_CassKB8.gene8833.mRNA1_Sym","cyan"
"126","Smic_CassKB8.gene8882.mRNA1_Sym","cyan"
"127","Smic_CassKB8.gene8943.mRNA1_Sym","cyan"
"128","Smic_CassKB8.gene9226.mRNA1_Sym","cyan"
"129","Smic_CassKB8.gene9680.mRNA1_Sym","cyan"
"130","Smic_CassKB8.gene10332.mRNA1_Sym","lightcyan"
"131","Smic_CassKB8.gene10489.mRNA1_Sym","lightcyan"
"132","Smic_CassKB8.gene10935.mRNA1_Sym","lightcyan"
"133","Smic_CassKB8.gene1131.mRNA1_Sym","lightcyan"
"134","Smic_CassKB8.gene11555.mRNA1_Sym","lightcyan"
"135","Smic_CassKB8.gene11561.mRNA1_Sym","lightcyan"
"136","Smic_CassKB8.gene1176.mRNA1_Sym","lightcyan"
"137","Smic_CassKB8.gene12135.mRNA1_Sym","lightcyan"
"138","Smic_CassKB8.gene12184.mRNA1_Sym","lightcyan"
"139","Smic_CassKB8.gene13575.mRNA1_Sym","lightcyan"
"140","Smic_CassKB8.gene13818.mRNA1_Sym","lightcyan"
"141","Smic_CassKB8.gene14127.mRNA1_Sym","lightcyan"
"142","Smic_CassKB8.gene1418.mRNA1_Sym","lightcyan"
"143","Smic_CassKB8.gene14375.mRNA1_Sym","lightcyan"
"144","Smic_CassKB8.gene14539.mRNA1_Sym","lightcyan"
"145","Smic_CassKB8.gene14716.mRNA1_Sym","lightcyan"
"146","Smic_CassKB8.gene14786.mRNA1_Sym","lightcyan"
"147","Smic_CassKB8.gene1524.mRNA1_Sym","lightcyan"
"148","Smic_CassKB8.gene15395.mRNA1_Sym","lightcyan"
"149","Smic_CassKB8.gene15579.mRNA1_Sym","lightcyan"
"150","Smic_CassKB8.gene15829.mRNA1_Sym","lightcyan"
"151","Smic_CassKB8.gene16522.mRNA1_Sym","lightcyan"
"152","Smic_CassKB8.gene17106.mRNA1_Sym","lightcyan"
"153","Smic_CassKB8.gene17293.mRNA1_Sym","lightcyan"
"154","Smic_CassKB8.gene17558.mRNA1_Sym","lightcyan"
"155","Smic_CassKB8.gene17801.mRNA1_Sym","lightcyan"
"156","Smic_CassKB8.gene17855.mRNA1_Sym","lightcyan"
"157","Smic_CassKB8.gene17894.mRNA1_Sym","lightcyan"
"158","Smic_CassKB8.gene18920.mRNA1_Sym","lightcyan"
"159","Smic_CassKB8.gene19003.mRNA1_Sym","lightcyan"
"160","Smic_CassKB8.gene19005.mRNA1_Sym","lightcyan"
"161","Smic_CassKB8.gene19035.mRNA1_Sym","lightcyan"
"162","Smic_CassKB8.gene19048.mRNA1_Sym","lightcyan"
"163","Smic_CassKB8.gene19881.mRNA1_Sym","lightcyan"
"164","Smic_CassKB8.gene1997.mRNA1_Sym","lightcyan"
"165","Smic_CassKB8.gene20025.mRNA1_Sym","lightcyan"
"166","Smic_CassKB8.gene20102.mRNA1_Sym","lightcyan"
"167","Smic_CassKB8.gene20269.mRNA1_Sym","lightcyan"
"168","Smic_CassKB8.gene20683.mRNA1_Sym","lightcyan"
"169","Smic_CassKB8.gene21294.mRNA1_Sym","lightcyan"
"170","Smic_CassKB8.gene21733.mRNA1_Sym","lightcyan"
"171","Smic_CassKB8.gene21764.mRNA1_Sym","lightcyan"
"172","Smic_CassKB8.gene22037.mRNA1_Sym","lightcyan"
"173","Smic_CassKB8.gene22554.mRNA1_Sym","lightcyan"
"174","Smic_CassKB8.gene22806.mRNA1_Sym","lightcyan"
"175","Smic_CassKB8.gene22869.mRNA1_Sym","lightcyan"
"176","Smic_CassKB8.gene23047.mRNA1_Sym","lightcyan"
"177","Smic_CassKB8.gene23101.mRNA1_Sym","lightcyan"
"178","Smic_CassKB8.gene23288.mRNA1_Sym","lightcyan"
"179","Smic_CassKB8.gene23379.mRNA1_Sym","lightcyan"
"180","Smic_CassKB8.gene23631.mRNA1_Sym","lightcyan"
"181","Smic_CassKB8.gene24333.mRNA1_Sym","lightcyan"
"182","Smic_CassKB8.gene25022.mRNA1_Sym","lightcyan"
"183","Smic_CassKB8.gene25031.mRNA1_Sym","lightcyan"
"184","Smic_CassKB8.gene25260.mRNA1_Sym","lightcyan"
"185","Smic_CassKB8.gene25519.mRNA1_Sym","lightcyan"
"186","Smic_CassKB8.gene26246.mRNA1_Sym","lightcyan"
"187","Smic_CassKB8.gene26269.mRNA1_Sym","lightcyan"
"188","Smic_CassKB8.gene26654.mRNA1_Sym","lightcyan"
"189","Smic_CassKB8.gene27066.mRNA1_Sym","lightcyan"
"190","Smic_CassKB8.gene27363.mRNA1_Sym","lightcyan"
"191","Smic_CassKB8.gene27425.mRNA1_Sym","lightcyan"
"192","Smic_CassKB8.gene28217.mRNA1_Sym","lightcyan"
"193","Smic_CassKB8.gene28661.mRNA1_Sym","lightcyan"
"194","Smic_CassKB8.gene28818.mRNA1_Sym","lightcyan"
"195","Smic_CassKB8.gene2885.mRNA1_Sym","lightcyan"
"196","Smic_CassKB8.gene29074.mRNA1_Sym","lightcyan"
"197","Smic_CassKB8.gene29398.mRNA1_Sym","lightcyan"
"198","Smic_CassKB8.gene30171.mRNA1_Sym","lightcyan"
"199","Smic_CassKB8.gene30663.mRNA1_Sym","lightcyan"
"200","Smic_CassKB8.gene30822.mRNA1_Sym","lightcyan"
"201","Smic_CassKB8.gene31848.mRNA1_Sym","lightcyan"
"202","Smic_CassKB8.gene3191.mRNA1_Sym","lightcyan"
"203","Smic_CassKB8.gene3291.mRNA1_Sym","lightcyan"
"204","Smic_CassKB8.gene33015.mRNA1_Sym","lightcyan"
"205","Smic_CassKB8.gene33665.mRNA1_Sym","lightcyan"
"206","Smic_CassKB8.gene3379.mRNA1_Sym","lightcyan"
"207","Smic_CassKB8.gene34509.mRNA1_Sym","lightcyan"
"208","Smic_CassKB8.gene34837.mRNA1_Sym","lightcyan"
"209","Smic_CassKB8.gene36383.mRNA1_Sym","lightcyan"
"210","Smic_CassKB8.gene36566.mRNA1_Sym","lightcyan"
"211","Smic_CassKB8.gene36835.mRNA1_Sym","lightcyan"
"212","Smic_CassKB8.gene36974.mRNA1_Sym","lightcyan"
"213","Smic_CassKB8.gene37834.mRNA1_Sym","lightcyan"
"214","Smic_CassKB8.gene3923.mRNA1_Sym","lightcyan"
"215","Smic_CassKB8.gene3926.mRNA1_Sym","lightcyan"
"216","Smic_CassKB8.gene39474.mRNA1_Sym","lightcyan"
"217","Smic_CassKB8.gene39782.mRNA1_Sym","lightcyan"
"218","Smic_CassKB8.gene40028.mRNA1_Sym","lightcyan"
"219","Smic_CassKB8.gene40441.mRNA1_Sym","lightcyan"
"220","Smic_CassKB8.gene4051.mRNA1_Sym","lightcyan"
"221","Smic_CassKB8.gene4080.mRNA1_Sym","lightcyan"
"222","Smic_CassKB8.gene40931.mRNA1_Sym","lightcyan"
"223","Smic_CassKB8.gene4116.mRNA1_Sym","lightcyan"
"224","Smic_CassKB8.gene41240.mRNA1_Sym","lightcyan"
"225","Smic_CassKB8.gene4129.mRNA1_Sym","lightcyan"
"226","Smic_CassKB8.gene42427.mRNA1_Sym","lightcyan"
"227","Smic_CassKB8.gene4992.mRNA1_Sym","lightcyan"
"228","Smic_CassKB8.gene5473.mRNA1_Sym","lightcyan"
"229","Smic_CassKB8.gene5889.mRNA1_Sym","lightcyan"
"230","Smic_CassKB8.gene6395.mRNA1_Sym","lightcyan"
"231","Smic_CassKB8.gene7256.mRNA1_Sym","lightcyan"
"232","Smic_CassKB8.gene7326.mRNA1_Sym","lightcyan"
"233","Smic_CassKB8.gene7400.mRNA1_Sym","lightcyan"
"234","Smic_CassKB8.gene8037.mRNA1_Sym","lightcyan"
"235","Smic_CassKB8.gene8445.mRNA1_Sym","lightcyan"
"236","Smic_CassKB8.gene8610.mRNA1_Sym","lightcyan"
"237","Smic_CassKB8.gene8743.mRNA1_Sym","lightcyan"
"238","Smic_CassKB8.gene8828.mRNA1_Sym","lightcyan"
"239","Smic_CassKB8.gene9151.mRNA1_Sym","lightcyan"
"240","Smic_CassKB8.gene9215.mRNA1_Sym","lightcyan"
"241","Smic_CassKB8.gene953.mRNA1_Sym","lightcyan"
"242","Smic_CassKB8.gene9795.mRNA1_Sym","lightcyan"
"243","Smic_CassKB8.gene9890.mRNA1_Sym","lightcyan"
"244","Smic_CassKB8.gene997.mRNA1_Sym","lightcyan"
"245","Smic_CassKB8.gene1011.mRNA1_Sym","skyblue"
"246","Smic_CassKB8.gene10566.mRNA1_Sym","skyblue"
"247","Smic_CassKB8.gene1074.mRNA1_Sym","skyblue"
"248","Smic_CassKB8.gene11886.mRNA1_Sym","skyblue"
"249","Smic_CassKB8.gene13053.mRNA1_Sym","skyblue"
"250","Smic_CassKB8.gene1396.mRNA1_Sym","skyblue"
"251","Smic_CassKB8.gene14344.mRNA1_Sym","skyblue"
"252","Smic_CassKB8.gene14765.mRNA1_Sym","skyblue"
"253","Smic_CassKB8.gene14839.mRNA1_Sym","skyblue"
"254","Smic_CassKB8.gene15107.mRNA1_Sym","skyblue"
"255","Smic_CassKB8.gene15421.mRNA1_Sym","skyblue"
"256","Smic_CassKB8.gene15509.mRNA1_Sym","skyblue"
"257","Smic_CassKB8.gene15926.mRNA1_Sym","skyblue"
"258","Smic_CassKB8.gene16891.mRNA1_Sym","skyblue"
"259","Smic_CassKB8.gene17321.mRNA1_Sym","skyblue"
"260","Smic_CassKB8.gene17542.mRNA1_Sym","skyblue"
"261","Smic_CassKB8.gene17555.mRNA1_Sym","skyblue"
"262","Smic_CassKB8.gene17564.mRNA1_Sym","skyblue"
"263","Smic_CassKB8.gene1810.mRNA1_Sym","skyblue"
"264","Smic_CassKB8.gene18236.mRNA1_Sym","skyblue"
"265","Smic_CassKB8.gene19731.mRNA1_Sym","skyblue"
"266","Smic_CassKB8.gene20224.mRNA1_Sym","skyblue"
"267","Smic_CassKB8.gene2080.mRNA1_Sym","skyblue"
"268","Smic_CassKB8.gene21226.mRNA1_Sym","skyblue"
"269","Smic_CassKB8.gene21550.mRNA1_Sym","skyblue"
"270","Smic_CassKB8.gene24544.mRNA1_Sym","skyblue"
"271","Smic_CassKB8.gene27672.mRNA1_Sym","skyblue"
"272","Smic_CassKB8.gene2778.mRNA1_Sym","skyblue"
"273","Smic_CassKB8.gene28602.mRNA1_Sym","skyblue"
"274","Smic_CassKB8.gene30292.mRNA1_Sym","skyblue"
"275","Smic_CassKB8.gene3130.mRNA1_Sym","skyblue"
"276","Smic_CassKB8.gene3131.mRNA1_Sym","skyblue"
"277","Smic_CassKB8.gene31408.mRNA1_Sym","skyblue"
"278","Smic_CassKB8.gene3857.mRNA1_Sym","skyblue"
"279","Smic_CassKB8.gene3875.mRNA1_Sym","skyblue"
"280","Smic_CassKB8.gene41141.mRNA1_Sym","skyblue"
"281","Smic_CassKB8.gene4283.mRNA1_Sym","skyblue"
"282","Smic_CassKB8.gene5518.mRNA1_Sym","skyblue"
"283","Smic_CassKB8.gene5917.mRNA1_Sym","skyblue"
"284","Smic_CassKB8.gene6606.mRNA1_Sym","skyblue"
"285","Smic_CassKB8.gene7149.mRNA1_Sym","skyblue"
"286","Smic_CassKB8.gene8303.mRNA1_Sym","skyblue"
"287","Smic_CassKB8.gene9554.mRNA1_Sym","skyblue"
"288","Smic_CassKB8.gene1112.mRNA1_Sym","steelblue"
"289","Smic_CassKB8.gene1115.mRNA1_Sym","steelblue"
"290","Smic_CassKB8.gene11589.mRNA1_Sym","steelblue"
"291","Smic_CassKB8.gene12371.mRNA1_Sym","steelblue"
"292","Smic_CassKB8.gene12524.mRNA1_Sym","steelblue"
"293","Smic_CassKB8.gene14389.mRNA1_Sym","steelblue"
"294","Smic_CassKB8.gene14814.mRNA1_Sym","steelblue"
"295","Smic_CassKB8.gene15007.mRNA1_Sym","steelblue"
"296","Smic_CassKB8.gene15997.mRNA1_Sym","steelblue"
"297","Smic_CassKB8.gene16922.mRNA1_Sym","steelblue"
"298","Smic_CassKB8.gene17101.mRNA1_Sym","steelblue"
"299","Smic_CassKB8.gene1798.mRNA1_Sym","steelblue"
"300","Smic_CassKB8.gene18297.mRNA1_Sym","steelblue"
"301","Smic_CassKB8.gene18620.mRNA1_Sym","steelblue"
"302","Smic_CassKB8.gene20414.mRNA1_Sym","steelblue"
"303","Smic_CassKB8.gene20503.mRNA1_Sym","steelblue"
"304","Smic_CassKB8.gene21723.mRNA1_Sym","steelblue"
"305","Smic_CassKB8.gene224.mRNA1_Sym","steelblue"
"306","Smic_CassKB8.gene22797.mRNA1_Sym","steelblue"
"307","Smic_CassKB8.gene26071.mRNA1_Sym","steelblue"
"308","Smic_CassKB8.gene28418.mRNA1_Sym","steelblue"
"309","Smic_CassKB8.gene3078.mRNA1_Sym","steelblue"
"310","Smic_CassKB8.gene321.mRNA1_Sym","steelblue"
"311","Smic_CassKB8.gene38611.mRNA1_Sym","steelblue"
"312","Smic_CassKB8.gene4890.mRNA1_Sym","steelblue"
"313","Smic_CassKB8.gene5089.mRNA1_Sym","steelblue"
"314","Smic_CassKB8.gene5249.mRNA1_Sym","steelblue"
"315","Smic_CassKB8.gene5820.mRNA1_Sym","steelblue"
"316","Smic_CassKB8.gene5823.mRNA1_Sym","steelblue"
"317","Smic_CassKB8.gene5992.mRNA1_Sym","steelblue"
"318","Smic_CassKB8.gene6693.mRNA1_Sym","steelblue"
"319","Smic_CassKB8.gene6737.mRNA1_Sym","steelblue"
"320","Smic_CassKB8.gene6869.mRNA1_Sym","steelblue"
"321","Smic_CassKB8.gene7865.mRNA1_Sym","steelblue"
"322","Smic_CassKB8.gene919.mRNA1_Sym","steelblue"
"323","Smic_CassKB8.gene9238.mRNA1_Sym","steelblue"
"324","Smic_CassKB8.gene10006.mRNA1_Sym","blue"
"325","Smic_CassKB8.gene10008.mRNA1_Sym","blue"
"326","Smic_CassKB8.gene1002.mRNA1_Sym","blue"
"327","Smic_CassKB8.gene10022.mRNA1_Sym","blue"
"328","Smic_CassKB8.gene10026.mRNA1_Sym","blue"
"329","Smic_CassKB8.gene10027.mRNA1_Sym","blue"
"330","Smic_CassKB8.gene10028.mRNA1_Sym","blue"
"331","Smic_CassKB8.gene10029.mRNA1_Sym","blue"
"332","Smic_CassKB8.gene10033.mRNA1_Sym","blue"
"333","Smic_CassKB8.gene10034.mRNA1_Sym","blue"
"334","Smic_CassKB8.gene10039.mRNA1_Sym","blue"
"335","Smic_CassKB8.gene10041.mRNA1_Sym","blue"
"336","Smic_CassKB8.gene10054.mRNA1_Sym","blue"
"337","Smic_CassKB8.gene10055.mRNA1_Sym","blue"
"338","Smic_CassKB8.gene10068.mRNA1_Sym","blue"
"339","Smic_CassKB8.gene10071.mRNA1_Sym","blue"
"340","Smic_CassKB8.gene10078.mRNA1_Sym","blue"
"341","Smic_CassKB8.gene10082.mRNA1_Sym","blue"
"342","Smic_CassKB8.gene10086.mRNA1_Sym","blue"
"343","Smic_CassKB8.gene10094.mRNA1_Sym","blue"
"344","Smic_CassKB8.gene10096.mRNA1_Sym","blue"
"345","Smic_CassKB8.gene101.mRNA1_Sym","blue"
"346","Smic_CassKB8.gene10100.mRNA1_Sym","blue"
"347","Smic_CassKB8.gene10121.mRNA1_Sym","blue"
"348","Smic_CassKB8.gene10130.mRNA1_Sym","blue"
"349","Smic_CassKB8.gene10142.mRNA1_Sym","blue"
"350","Smic_CassKB8.gene1015.mRNA1_Sym","blue"
"351","Smic_CassKB8.gene10156.mRNA1_Sym","blue"
"352","Smic_CassKB8.gene10158.mRNA1_Sym","blue"
"353","Smic_CassKB8.gene10164.mRNA1_Sym","blue"
"354","Smic_CassKB8.gene10170.mRNA1_Sym","blue"
"355","Smic_CassKB8.gene10186.mRNA1_Sym","blue"
"356","Smic_CassKB8.gene1019.mRNA1_Sym","blue"
"357","Smic_CassKB8.gene10197.mRNA1_Sym","blue"
"358","Smic_CassKB8.gene10202.mRNA1_Sym","blue"
"359","Smic_CassKB8.gene10207.mRNA1_Sym","blue"
"360","Smic_CassKB8.gene1021.mRNA1_Sym","blue"
"361","Smic_CassKB8.gene10212.mRNA1_Sym","blue"
"362","Smic_CassKB8.gene10216.mRNA1_Sym","blue"
"363","Smic_CassKB8.gene10224.mRNA1_Sym","blue"
"364","Smic_CassKB8.gene10229.mRNA1_Sym","blue"
"365","Smic_CassKB8.gene10230.mRNA1_Sym","blue"
"366","Smic_CassKB8.gene10236.mRNA1_Sym","blue"
"367","Smic_CassKB8.gene10243.mRNA1_Sym","blue"
"368","Smic_CassKB8.gene10256.mRNA1_Sym","blue"
"369","Smic_CassKB8.gene10271.mRNA1_Sym","blue"
"370","Smic_CassKB8.gene10276.mRNA1_Sym","blue"
"371","Smic_CassKB8.gene10277.mRNA1_Sym","blue"
"372","Smic_CassKB8.gene10278.mRNA1_Sym","blue"
"373","Smic_CassKB8.gene1028.mRNA1_Sym","blue"
"374","Smic_CassKB8.gene10280.mRNA1_Sym","blue"
"375","Smic_CassKB8.gene10343.mRNA1_Sym","blue"
"376","Smic_CassKB8.gene10348.mRNA1_Sym","blue"
"377","Smic_CassKB8.gene10353.mRNA1_Sym","blue"
"378","Smic_CassKB8.gene1036.mRNA1_Sym","blue"
"379","Smic_CassKB8.gene10361.mRNA1_Sym","blue"
"380","Smic_CassKB8.gene10374.mRNA1_Sym","blue"
"381","Smic_CassKB8.gene10379.mRNA1_Sym","blue"
"382","Smic_CassKB8.gene1038.mRNA1_Sym","blue"
"383","Smic_CassKB8.gene10380.mRNA1_Sym","blue"
"384","Smic_CassKB8.gene10394.mRNA1_Sym","blue"
"385","Smic_CassKB8.gene104.mRNA1_Sym","blue"
"386","Smic_CassKB8.gene10402.mRNA1_Sym","blue"
"387","Smic_CassKB8.gene10404.mRNA1_Sym","blue"
"388","Smic_CassKB8.gene10406.mRNA1_Sym","blue"
"389","Smic_CassKB8.gene10407.mRNA1_Sym","blue"
"390","Smic_CassKB8.gene10415.mRNA1_Sym","blue"
"391","Smic_CassKB8.gene10421.mRNA1_Sym","blue"
"392","Smic_CassKB8.gene10431.mRNA1_Sym","blue"
"393","Smic_CassKB8.gene10439.mRNA1_Sym","blue"
"394","Smic_CassKB8.gene10445.mRNA1_Sym","blue"
"395","Smic_CassKB8.gene10460.mRNA1_Sym","blue"
"396","Smic_CassKB8.gene1047.mRNA1_Sym","blue"
"397","Smic_CassKB8.gene10472.mRNA1_Sym","blue"
"398","Smic_CassKB8.gene10473.mRNA1_Sym","blue"
"399","Smic_CassKB8.gene10474.mRNA1_Sym","blue"
"400","Smic_CassKB8.gene10476.mRNA1_Sym","blue"
"401","Smic_CassKB8.gene10485.mRNA1_Sym","blue"
"402","Smic_CassKB8.gene1049.mRNA1_Sym","blue"
"403","Smic_CassKB8.gene10490.mRNA1_Sym","blue"
"404","Smic_CassKB8.gene10491.mRNA1_Sym","blue"
"405","Smic_CassKB8.gene10494.mRNA1_Sym","blue"
"406","Smic_CassKB8.gene10496.mRNA1_Sym","blue"
"407","Smic_CassKB8.gene1050.mRNA1_Sym","blue"
"408","Smic_CassKB8.gene10510.mRNA1_Sym","blue"
"409","Smic_CassKB8.gene10512.mRNA1_Sym","blue"
"410","Smic_CassKB8.gene10513.mRNA1_Sym","blue"
"411","Smic_CassKB8.gene10518.mRNA1_Sym","blue"
"412","Smic_CassKB8.gene1054.mRNA1_Sym","blue"
"413","Smic_CassKB8.gene10548.mRNA1_Sym","blue"
"414","Smic_CassKB8.gene10550.mRNA1_Sym","blue"
"415","Smic_CassKB8.gene10557.mRNA1_Sym","blue"
"416","Smic_CassKB8.gene10559.mRNA1_Sym","blue"
"417","Smic_CassKB8.gene10561.mRNA1_Sym","blue"
